H;X1;X2;X3;X4;X5;X6;X7;X8;q;sds;v2;x1;s1;gama;c;fi;hw;fss
5;2;0,8;0,35;0,3;0,85;0,38;0,4;0,5;10;1,1;0,85;1,23;100;17;40;20;6;2,082607748
6;4,8;1,92;0,45;0,45;1,08;0,32;1,2;2,64;5;0,8;2,43;1,4;0;18;30;26;8,4;2,089132174
6;8,1;1,21;0,35;0,35;0,6;0,66;1,62;0,41;0;0,7;6,54;1,26;0;17;40;20;3;2,090398803
4;1,6;0,32;0,4;0,35;0,6;0,45;0,16;0,24;15;0,8;0,88;1,05;80;19;20;30;4,8;2,096216248
5;7,25;2,9;0,45;0,4;0,35;0,37;1,81;3,99;5;1,3;3,9;0,72;100;17;40;20;12,25;2,098034816
4;2,6;0,91;0,6;0,6;0,24;0,08;0,78;1,43;5;0,7;1,09;0,32;0;19;20;30;6,6;2,098417631
7;2,1;0,42;0,35;0,3;0,42;0,19;0,53;0,11;20;0,6;1,33;0,61;140;17;40;20;7;2,107490988
4;5,2;1,82;0,35;0,35;0,32;0,21;1,56;0,78;5;1,6;3,03;0,53;0;17;40;20;6,6;2,111890371
4;5,8;2,32;0,55;0,3;0,52;0,6;1,16;0,58;20;1,1;2,93;1,12;16;18;30;26;9,8;2,112586686
4;2,8;0,7;0,5;0,4;0,6;0,24;0,7;1,26;0;1,1;1,6;0,84;40;19;20;30;6,8;2,112609436
5;5,25;1,31;0,6;0,45;0,3;0,1;1,57;2,1;10;0,7;3,34;0,4;33,33;18;30;26;5;2,117538409
6;2,1;0,32;0,45;0,4;0,54;0,27;0,42;0,63;10;0,6;1,33;0,81;120;17;40;20;6;2,117970368
6;3;0,45;0,4;0,3;0,66;0,56;0,15;0,45;5;0,7;2,15;1,22;60;18;30;26;6;2,121296615
4;6;1,5;0,45;0,45;0,48;0,34;1,2;3,9;20;0,7;4,05;0,82;0;19;20;30;7;2,122537696
4;5,8;2,32;0,5;0,45;0,4;0,16;0,29;4,06;15;0,7;2,98;0,56;80;19;20;30;6,9;2,126556039
5;4,5;1,58;0,5;0,4;0,6;0,6;0,23;0;15;0,6;2,42;1,2;50;19;20;30;9,5;2,128514408
6;5,7;2,56;0,35;0,3;0,36;0,4;0,86;3,99;10;0,7;2,79;0,76;120;17;40;20;11,7;2,137451262
5;6;1,8;0,3;0,3;0,85;0,89;1,8;2,1;5;0,7;3,9;1,74;0;19;20;30;8;2,140433501
6;7,2;1,08;0,5;0,5;0,78;0,12;1,08;1,8;5;0,7;5,62;0,9;0;18;30;26;9,6;2,144000477
4;3;0,6;0,55;0,5;0,32;0,3;0,15;1,35;5;1,6;1,85;0,62;80;17;40;20;7;2,145381824
5;1,5;0,22;0,5;0,4;0,3;0,01;0,15;0,82;10;0,8;0,78;0,31;50;17;40;20;2,5;2,155213554
4;9,8;1,96;0,55;0,55;0,24;0,29;1,96;1,96;15;0,8;7,29;0,53;0;19;20;30;8,9;2,161197283
6;7,8;3,12;0,45;0,35;0,66;0,3;1,95;5,46;0;0,6;4,23;0,96;60;18;30;26;6;2,161602089
7;2,8;0,42;0,45;0,4;0,77;0,73;0,84;0,7;0;0,7;1,93;1,5;140;17;40;20;7;2,163312083
5;4,25;1,06;0,6;0,6;0,75;0,9;0,85;1,91;15;0,9;2,59;1,65;0;17;40;20;5;2,175992743
5;5,5;1,38;0,5;0,45;0,75;0,08;0,28;3,85;10;0,7;3,62;0,83;100;18;30;26;5;2,1896797
4;9;3,15;0,55;0,45;0,32;0,34;0,9;0;20;0,8;5,3;0,66;40;18;30;26;4;2,19035074
4;1,6;0,24;0,45;0,3;0,52;0,42;0,48;0,16;20;1;0,91;0,94;26,67;18;30;26;4,8;2,190808446
4;9,6;3,84;0,4;0,3;0,24;0,26;2,88;4,32;10;1;5,36;0,5;40;18;30;26;8,8;2,191184701
4;5,4;1,89;0,55;0,3;0,48;0,38;0,81;0,81;5;1,1;2,96;0,86;16;17;40;20;2;2,191846844
6;8,7;1,74;0,6;0,3;0,6;0,66;2,61;5,65;0;0,7;6,36;1,26;20;18;30;26;10,35;2,194252666
8;2,4;0,72;0,5;0,4;0,48;0,14;0,6;0;0;0,6;1,18;0,62;80;17;40;20;9,2;2,19924323
4;9,2;1,84;0,35;0,3;0,4;0,18;2,76;6,43;15;0,6;7,01;0,58;80;18;30;26;2;2,20070308
6;3,3;1,48;0,3;0,3;0,66;0,03;0,83;1,65;10;0,6;1,52;0,69;0;17;40;20;6;2,21509716
4;6,2;2,48;0,3;0,3;0,36;0,29;1,55;2,17;0;0,7;3,42;0,65;0;19;20;30;4;2,220651218
4;3;0,9;0,3;0,3;0,28;0;0;0;5;1,3;1,8;0,28;0;17;40;20;4;2,222236489
5;5,5;1,65;0,5;0,4;0,9;0,95;1,38;2,75;5;1,1;3,35;1,85;50;17;40;20;7,75;2,227195102
6;8,4;2,1;0,5;0,35;0,84;0,13;2,1;2,1;5;0,7;5,8;0,97;40;17;40;20;14,4;2,231126546
6;5,4;1,35;0,35;0,35;0,72;0,07;0,27;1,08;0;0,6;3,7;0,79;0;17;40;20;3;2,235384346
4;5,8;0,87;0,55;0,5;0,36;0,23;0,58;0;5;1,4;4,38;0,59;80;17;40;20;6,9;2,244177107
5;1,75;0,7;0,55;0,35;0,85;0,42;0,35;0,61;20;0,6;0,5;1,27;25;17;40;20;2,5;2,254414616
5;5,25;2,1;0,55;0,55;0,8;0,04;1,57;1,84;0;0,9;2,6;0,84;0;18;30;26;7,625;2,259395945
4;7,6;3,04;0,5;0,45;0,44;0,15;0,76;4,56;0;0,7;4,06;0,59;80;18;30;26;2;2,276938792
4;4,4;0,88;0,55;0,35;0,28;0,25;0,88;2,86;0;0,7;2,97;0,53;20;19;20;30;6,2;2,27879106
4;8,4;2,1;0,4;0,3;0,68;0,48;1,26;3,78;15;0,7;5,9;1,16;40;19;20;30;12,4;2,279085007
5;4,5;1,12;0,3;0,3;0,75;0,26;1,12;2,03;15;0,7;3,08;1,01;0;17;40;20;9,5;2,280799925
5;9,25;1,85;0,45;0,4;0,35;0,37;1,85;4,62;15;0,6;6,95;0,72;100;17;40;20;5;2,285188247
4;2;0,8;0,35;0,3;0,68;0,24;0,6;0,9;10;1,2;0,85;0,92;80;17;40;20;5;2,287337626
4;7;2,1;0,5;0,3;0,36;0,02;1,4;0;0;1,1;4,4;0,38;20;18;30;26;11;2,293687524
5;2,5;0,88;0,55;0,35;0,45;0,02;0,38;1,25;5;0,8;1,07;0,47;25;18;30;26;5;2,296067094
4;2,6;0,91;0,4;0,4;0,36;0,36;0,39;0,65;0;1,4;1,29;0,72;0;17;40;20;5,3;2,297118893
4;9,4;2,82;0,6;0,3;0,36;0,13;0,94;1,41;10;0,9;5,98;0,49;13,33;18;30;26;8,7;2,304465798
5;3,5;1,05;0,55;0,45;0,65;0,03;0,35;0,88;5;0,7;1,9;0,68;50;18;30;26;8,5;2,340647316
4;3,8;1,52;0,5;0,45;0,52;0,6;1,14;1,14;0;0,7;1,78;1,12;80;19;20;30;5,9;2,34333617
4;9,2;1,38;0,55;0,3;0,72;0,86;1,84;0,46;10;1;7,27;1,58;16;18;30;26;13,2;2,358543764
5;5,25;1,05;0,5;0,5;0,3;0,27;1,05;1,57;5;0,7;3,7;0,57;0;17;40;20;7,625;2,364643218
5;9,25;3,7;0,6;0,55;0,85;0,85;2,77;5,55;5;0,7;4,95;1,7;100;18;30;26;9,625;2,368760704
4;3,6;0,72;0,3;0,3;0,56;0,25;0,18;1,8;20;0,8;2,58;0,81;0;17;40;20;4;2,374199995
4;3,2;1,28;0,4;0,4;0,28;0,01;0,8;0,48;20;0,8;1,52;0,29;0;17;40;20;5,6;2,377673355
5;7,75;3,49;0,5;0,3;0,45;0,16;1,94;1,55;0;0,7;3,76;0,61;25;17;40;20;2,5;2,385275873
5;6,75;1,01;0,55;0,55;0,8;0,72;1,69;1,35;10;0,6;5,19;1,52;0;18;30;26;8,375;2,391321544
4;5;1;0,3;0,3;0,64;0,16;1,25;2;10;1;3,7;0,8;0;17;40;20;9;2,391922463
5;7;2,8;0,6;0,6;0,65;0,52;1,05;4,9;5;0,8;3,6;1,17;0;17;40;20;8,5;2,394487603
4;5;1,75;0,5;0,5;0,64;0,67;1,25;3,25;0;1;2,75;1,31;0;18;30;26;9;2,416874533
4;3,2;0,48;0,55;0,3;0,32;0,35;0,32;1,76;15;0,6;2,17;0,67;16;18;30;26;4;2,42023457
4;4,8;1,92;0,6;0,55;0,72;0,4;0,96;2,88;15;0,7;2,28;1,12;80;18;30;26;8,8;2,424256337
4;7,6;3,04;0,35;0,35;0,52;0,21;2,28;4,94;0;0,9;4,21;0,73;0;18;30;26;11,6;2,462853884
5;2,75;0,41;0,3;0,3;0,45;0,11;0,28;0,41;10;0,7;2,04;0,56;0;17;40;20;5;2,501540208
5;4,75;1,43;0,35;0,3;0,55;0,61;1,43;1,9;0;0,9;2,97;1,16;100;17;40;20;7,375;2,546354825
4;7,6;1,9;0,5;0,45;0,56;0,59;0,76;4,18;0;1;5,2;1,15;80;17;40;20;4;2,547597533
4;9,2;1,84;0,5;0,3;0,52;0,62;2,76;3,68;5;0,7;6,86;1,14;20;17;40;20;4;2,54903196
5;7,5;1,5;0,6;0,4;0,9;0,99;1,5;3,38;5;0,6;5,4;1,89;25;17;40;20;12,5;2,578774608
4;3,6;1,08;0,45;0,4;0,4;0;0;0;5;0,7;2,07;0,4;80;18;30;26;5,8;2,594464014
4;7,6;2,28;0,4;0,35;0,24;0,24;0,38;0;0;0,8;4,92;0,48;80;18;30;26;7,8;2,599130508
4;7,4;2,59;0,55;0,4;0,64;0,64;2,22;3,7;15;0,6;4,26;1,28;26,67;18;30;26;7,7;2,609182178
4;3,2;0,64;0,3;0,3;0,72;0,65;0,96;0,64;0;0,8;2,26;1,37;0;17;40;20;2;2,622471548
4;9,4;2,35;0,55;0,5;0,32;0,05;2,82;6,11;15;0,6;6,5;0,37;80;18;30;26;13,4;2,627862856
4;2,6;0,52;0,6;0,5;0,36;0,07;0,39;0,39;5;1,1;1,48;0,43;40;17;40;20;6,6;2,639994833
4;8,4;2,94;0,35;0,35;0,64;0,77;0,42;5,04;10;0,6;5,11;1,41;0;18;30;26;12,4;2,642212581
4;6,4;1,6;0,45;0,45;0,44;0,13;0,96;2,24;0;0,9;4,35;0,57;0;17;40;20;7,2;2,642962217
4;7,4;2,96;0,6;0,45;0,56;0,22;1,85;2,96;0;0,6;3,84;0,78;26,67;18;30;26;4;2,652830996
4;5;1,75;0,5;0,45;0,64;0,7;1,5;0,5;5;0,7;2,75;1,34;80;17;40;20;2;2,662912972
5;1,75;0,26;0,5;0,35;0,9;0,4;0,26;0,26;5;0,7;0,99;1,3;33,33;17;40;20;6,75;2,727056912
4;3,2;1,28;0,6;0,35;0,56;0,45;0,96;0,32;5;0,6;1,32;1,01;16;18;30;26;5,6;2,735811962
4;7,2;3,24;0,55;0,35;0,56;0,08;1,08;1,44;0;1,1;3,41;0,64;20;17;40;20;11,2;2,737396196
5;2,25;0,34;0,45;0,45;0,65;0,07;0,11;1,24;5;0,6;1,46;0,72;0;17;40;20;5;2,759731585
4;3,8;1,33;0,55;0,4;0,32;0,06;0,95;1,14;5;0,6;1,92;0,38;26,67;17;40;20;7,8;2,888996908
4;2,8;1,12;0,3;0,3;0,4;0,3;0,14;1,26;15;0,6;1,38;0,7;0;17;40;20;4;2,902230255
4;3,8;1,33;0,6;0,6;0,28;0,08;0,19;1,9;10;0,6;1,87;0,36;0;17;40;20;5,9;2,953205378
4;5;2,25;0,6;0,35;0,32;0;0;0;5;0,8;2,15;0,32;16;17;40;20;6,5;3,061547887
4;2,8;0,56;0,5;0,5;0,24;0,18;0,7;0,7;5;0,8;1,74;0,42;0;17;40;20;6,8;3,114199553
